FechaHora,C1,P2,L1,L2,D1,D2
24/05/2002 00:00:00.032000, 32254084.06309, 32254088.11909, -5302473.67709, -4013539.57109,    -1793.15300,    -1397.26600
24/05/2002 00:00:30.032000, 32264367.53309, 32264371.83508, -5248433.59808, -3971430.40708,    -1810.04400,    -1410.42300
24/05/2002 00:01:00.032000, 32274746.72309, 32274750.88408, -5193891.25108, -3928929.85908,    -1826.60800,    -1423.33300
24/05/2002 00:01:30.032000, 32285221.66609, 32285225.59308, -5138845.37608, -3886036.96408,    -1843.37300,    -1436.39500
24/05/2002 00:02:00.032000, 32295791.43909, 32295795.44809, -5083300.90509, -3842755.55309,    -1859.75200,    -1449.15800
24/05/2002 00:02:30.032000, 32306454.94109, 32306459.31309, -5027262.44509, -3799089.19409,    -1876.05700,    -1461.86300
24/05/2002 00:03:00.032000, 32317212.61309, 32317216.90309, -4970729.85909, -3755037.82309,    -1892.56300,    -1474.72400
24/05/2002 00:03:30.032000, 32328064.20409, 32328068.79908, -4913706.56408, -3710604.07808,    -1908.91700,    -1487.47000
24/05/2002 00:04:00.032000, 32339008.58009, 32339012.74208, -4856190.50008, -3665786.35008,    -1925.41900,    -1500.32800
24/05/2002 00:04:30.032000, 32350046.85609, 32350050.86408, -4798185.26508, -3620587.45508,    -1941.57600,    -1512.91700
24/05/2002 00:05:00.032000, 32361178.11309, 32361181.93508, -4739690.03208, -3575006.74608,    -1958.28100,    -1525.93300
24/05/2002 00:05:30.032000, 32372402.02009, 32372405.64308, -4680709.52308, -3529047.90208,    -1974.20800,    -1538.34300
24/05/2002 00:06:00.032000, 32383718.01909, 32383721.73508, -4621241.26308, -3482708.98208,    -1990.32300,    -1550.90300
24/05/2002 00:06:30.032000, 32395127.08909, 32395131.67308, -4561286.33608, -3435990.85608,    -2006.53800,    -1563.53700
24/05/2002 00:07:00.032000, 32406628.52309, 32406632.61408, -4500847.23408, -3388895.43808,    -2022.88100,    -1576.27200
24/05/2002 00:07:30.032000, 32418220.82609, 32418225.32708, -4439928.23808, -3341426.07808,    -2038.82900,    -1588.69900
24/05/2002 00:08:00.032000, 32429905.84709, 32429909.98508, -4378524.30608, -3293578.85608,    -2054.98400,    -1601.28600
24/05/2002 00:08:30.000000, 22548530.23509, 22548534.50208, -4316641.35608, -3245358.36408,    -2070.51100,    -1613.38500
24/05/2002 00:09:00.000000, 22560397.45609, 22560401.88708, -4254280.28908, -3196765.32508,    -2086.63000,    -1625.94700
24/05/2002 00:09:30.000000, 22572354.60009, 22572358.65608, -4191444.25308, -3147802.16908,    -2102.39900,    -1638.23500
24/05/2002 00:10:00.000000, 22584402.11909, 22584405.84708, -4128133.80808, -3098469.34608,    -2118.11800,    -1650.48200
24/05/2002 00:10:30.000000, 22596540.34509, 22596544.07208, -4064349.19708, -3048767.04408,    -2133.99000,    -1662.85200
24/05/2002 00:11:00.000000, 22608767.43309, 22608771.50108, -4000095.85108, -2998699.49408,    -2149.71700,    -1675.10300
24/05/2002 00:11:30.000000, 22621084.26509, 22621087.55908, -3935369.85408, -2948263.64608,    -2165.32700,    -1687.26800
24/05/2002 00:12:00.000000, 22633490.93108, 22633495.04508, -3870171.60908, -2897459.81108,    -2181.07700,    -1699.53900
24/05/2002 00:12:30.000000, 22645986.46908, 22645991.41608, -3804505.22308, -2846291.19608,    -2196.39600,    -1711.47600
24/05/2002 00:13:00.000000, 22658571.78508, 22658576.58008, -3738368.77908, -2794756.31408,    -2212.27100,    -1723.85000
24/05/2002 00:13:30.000000, 22671246.21108, 22671250.29108, -3671765.00108, -2742857.25008,    -2227.84800,    -1735.98500
24/05/2002 00:14:00.000000, 22684008.76309, 22684012.71408, -3604700.57408, -2690599.25308,    -2242.89500,    -1747.70800
24/05/2002 00:14:30.000000, 22696858.04409, 22696861.72408, -3537174.79408, -2637981.75608,    -2258.43100,    -1759.81500
24/05/2002 00:15:00.000000, 22709796.09409, 22709799.91508, -3469184.43808, -2585002.25408,    -2273.90600,    -1771.87500
24/05/2002 00:15:30.000000, 22722820.53808, 22722824.78108, -3400739.62208, -2531668.62908,    -2289.17300,    -1783.77200
24/05/2002 00:16:00.000000, 22735931.77708, 22735935.99708, -3331840.54808, -2477981.03208,    -2304.19200,    -1795.47400
24/05/2002 00:16:30.000000, 22749129.66708, 22749134.25008, -3262485.10808, -2423937.83108,    -2319.36300,    -1807.29300
24/05/2002 00:17:00.000000, 22762415.09208, 22762419.68708, -3192669.08808, -2369535.73908,    -2334.88400,    -1819.38900
24/05/2002 00:17:30.000000, 22775786.89908, 22775790.92007, -3122400.19807, -2314780.75107,    -2349.92700,    -1831.11000
24/05/2002 00:18:00.000000, 22789245.33508, 22789249.41507, -3051676.64107, -2259671.48507,    -2364.78700,    -1842.68900
24/05/2002 00:18:30.000000, 22802788.88908, 22802793.20308, -2980505.46608, -2204213.42708,    -2379.86000,    -1854.44000
24/05/2002 00:19:00.000000, 22816417.27709, 22816421.42708, -2908889.53508, -2148408.81108,    -2394.63700,    -1865.95300
24/05/2002 00:19:30.000000, 22830129.33208, 22830133.00108, -2836829.14108, -2092257.84208,    -2409.49800,    -1877.53100
24/05/2002 00:20:00.000000, 22843926.61008, 22843930.70108, -2764326.21708, -2035762.04108,    -2423.96900,    -1888.80800
24/05/2002 00:20:30.000000, 22857807.08108, 22857810.75007, -2691382.38807, -1978922.68307,    -2438.73700,    -1900.31500
24/05/2002 00:21:00.000000, 22871771.75308, 22871775.79707, -2617996.80107, -1921739.11407,    -2453.34700,    -1911.69900
24/05/2002 00:21:30.000000, 22885819.35708, 22885823.65907, -2544176.81907, -1864217.05407,    -2467.91400,    -1923.04900
24/05/2002 00:22:00.000000, 22899949.52108, 22899953.13107, -2469922.37507, -1806356.45207,    -2482.49600,    -1934.41100
24/05/2002 00:22:30.000000, 22914162.58508, 22914166.34808, -2395231.41508, -1748155.68908,    -2497.02000,    -1945.72700
24/05/2002 00:23:00.000000, 22928458.73008, 22928463.25507, -2320105.17007, -1689615.75507,    -2511.32000,    -1956.87400
24/05/2002 00:23:30.000000, 22942836.35208, 22942840.65407, -2244549.44507, -1630741.16607,    -2525.88100,    -1968.22100
24/05/2002 00:24:00.000000, 22957295.50207, 22957299.05407, -2168565.08307, -1571532.56607,    -2539.59600,    -1978.90600
24/05/2002 00:24:30.000000, 22971835.87307, 22971840.25807, -2092155.69507, -1511992.77207,    -2554.26300,    -1990.33500
24/05/2002 00:25:00.000000, 22986458.13508, 22986462.49507, -2015315.97407, -1452117.67407,    -2568.38100,    -2001.33600
24/05/2002 00:25:30.000000, 23001160.60407, 23001164.75407, -1938053.33207, -1391913.01407,    -2582.50200,    -2012.33600
24/05/2002 00:26:00.000000, 23015944.17207, 23015948.59107, -1860365.59607, -1331377.11807,    -2596.61000,    -2023.33500
24/05/2002 00:26:30.000000, 23030806.83307, 23030811.30007, -1782262.14007, -1270517.29307,    -2610.42200,    -2034.09300
24/05/2002 00:27:00.000000, 23045749.41807, 23045753.47407, -1703736.69807, -1209328.63207,    -2624.33300,    -2044.93800
24/05/2002 00:27:30.000000, 23060771.77708, 23060775.32907, -1624794.53407, -1147815.24807,    -2638.18900,    -2055.73200
24/05/2002 00:28:00.000000, 23075873.00408, 23075876.43807, -1545437.11107, -1085978.27207,    -2652.53900,    -2066.91700
24/05/2002 00:28:30.000000, 23091052.51307, 23091056.56907, -1465668.57807, -1023820.98107,    -2665.38400,    -2076.92300
24/05/2002 00:29:00.000000, 23106309.10207, 23106313.06407, -1385492.90207,  -961346.43607,    -2679.28200,    -2087.75200
24/05/2002 00:29:30.000000, 23121642.66107, 23121647.01007, -1304914.65107,  -898558.19807,    -2692.58500,    -2098.12300
24/05/2002 00:30:00.000000, 23137053.52007, 23137057.00107, -1223931.15007,  -835454.17207,    -2706.11800,    -2108.66300
24/05/2002 00:30:30.000000, 23152541.51907, 23152545.39907, -1142541.96707,  -772034.01307,    -2719.81700,    -2119.34100
24/05/2002 00:31:00.000000, 23168106.27107, 23168110.15107, -1060746.71007,  -708297.46107,    -2733.44000,    -2129.95300
24/05/2002 00:31:30.000000, 23183747.77607, 23183752.25407,  -978550.03207,  -644248.10707,    -2746.43200,    -2140.07500
24/05/2002 00:32:00.000000, 23199465.09107, 23199469.88507,  -895955.94207,  -579889.07307,    -2759.72700,    -2150.43800
24/05/2002 00:32:30.000000, 23215258.05007, 23215262.12907,  -812962.45407,  -515218.82407,    -2772.98200,    -2160.76700
24/05/2002 00:33:00.000000, 23231125.55207, 23231129.31507,  -729579.69507,  -450245.24907,    -2786.12400,    -2171.00300
24/05/2002 00:33:30.000000, 23247068.01407, 23247070.94507,  -645802.54607,  -384964.33707,    -2798.95900,    -2181.00800
24/05/2002 00:34:00.000000, 23263084.30807, 23263087.29707,  -561634.97607,  -319379.20707,    -2812.04000,    -2191.20200
24/05/2002 00:34:30.000000, 23279173.58707, 23279177.93607,  -477080.87807,  -253492.90707,    -2825.09700,    -2201.37500
24/05/2002 00:35:00.000000, 23295338.93807, 23295342.67707,  -392134.34407,  -187300.80607,    -2838.00500,    -2211.43100
24/05/2002 00:35:30.000000, 23311577.34007, 23311580.63407,  -306800.95907,  -120807.25007,    -2850.95900,    -2221.52800
24/05/2002 00:36:00.000000, 23327888.53207, 23327893.17407,  -221087.18807,   -54017.30707,    -2863.42700,    -2231.24200
24/05/2002 00:36:30.000000, 23344271.83707, 23344276.72507,  -134992.83007,    13069.19907,    -2876.19100,    -2241.18800
24/05/2002 00:37:00.000000, 23360727.31007, 23360732.15107,   -48517.72907,    80452.38707,    -2888.70600,    -2250.93800
24/05/2002 00:37:30.000000, 23377253.21707, 23377256.79207,    38326.00907,   148122.84207,    -2901.08600,    -2260.58900
24/05/2002 00:38:00.000000, 23393848.44007, 23393852.15607,   125535.12907,   216078.00607,    -2913.03800,    -2269.90200
24/05/2002 00:38:30.000000, 23410514.06307, 23410518.76407,   213115.06107,   284322.11007,    -2925.58200,    -2279.67700
24/05/2002 00:39:00.000000, 23427249.99007, 23427254.47907,   301062.43407,   352852.51707,    -2937.62700,    -2289.05900
24/05/2002 00:39:30.000000, 23444056.26207, 23444060.09507,   389376.25107,   421668.45907,    -2949.84000,    -2298.57900
24/05/2002 00:40:00.000000, 23460931.72307, 23460936.23606,   478059.89406,   490772.60406,    -2962.31800,    -2308.29600
24/05/2002 00:40:30.000000, 23477877.42206, 23477881.68906,   567111.14506,   560163.17906,    -2974.37300,    -2317.69100
24/05/2002 00:41:00.000000, 23494892.81907, 23494896.59307,   656523.73707,   629835.32107,    -2986.33000,    -2327.01800
24/05/2002 00:41:30.000000, 23511975.24407, 23511978.71407,   746294.33507,   699786.45607,    -2998.29800,    -2336.33200
24/05/2002 00:42:00.000000, 23529126.10007, 23529130.63607,   836424.09307,   770017.43907,    -3010.30200,    -2345.68800
24/05/2002 00:42:30.000000, 23546345.34707, 23546349.74306,   926912.97406,   840528.23106,    -3022.02700,    -2354.83500
24/05/2002 00:43:00.000000, 23563631.15307, 23563634.82207,  1017748.15707,   911308.89907,    -3033.73100,    -2363.94200
24/05/2002 00:43:30.000000, 23580983.22907, 23580987.40207,  1108934.50707,   982363.19307,    -3045.20300,    -2372.88600
24/05/2002 00:44:00.000000, 23598400.29707, 23598404.83307,  1200463.59407,  1053684.54207,    -3056.67900,    -2381.82200
24/05/2002 00:44:30.000000, 23615884.34807, 23615888.83706,  1292341.24506,  1125277.51506,    -3068.46300,    -2391.01500
24/05/2002 00:45:00.000000, 23633433.20807, 23633437.40506,  1384562.87306,  1197138.52206,    -3079.91400,    -2399.93400
24/05/2002 00:45:30.000000, 23651048.71407, 23651052.82907,  1477131.12507,  1269269.62807,    -3091.35700,    -2408.85500
24/05/2002 00:46:00.000000, 23668729.38107, 23668732.64007,  1570042.95107,  1341668.44407,    -3102.85000,    -2417.80600
24/05/2002 00:46:30.000000, 23686473.86507, 23686478.30807,  1663291.40807,  1414329.58507,    -3113.87300,    -2426.39200
24/05/2002 00:47:00.000000, 23704282.45606, 23704286.54707,  1756876.29507,  1487252.85407,    -3124.82300,    -2434.92800
24/05/2002 00:47:30.000000, 23722154.18706, 23722158.82906,  1850793.50006,  1560435.06906,    -3136.18200,    -2443.77800
24/05/2002 00:48:00.000000, 23740088.22806, 23740092.49406,  1945037.25706,  1633871.76006,    -3147.04900,    -2452.24700
24/05/2002 00:48:30.000000, 23758084.22306, 23758088.67806,  2039609.37006,  1707564.32706,    -3157.91300,    -2460.71000
24/05/2002 00:49:00.000000, 23776143.26106, 23776147.55106,  2134508.32006,  1781511.53806,    -3168.64300,    -2469.07700
24/05/2002 00:49:30.000000, 23794265.94107, 23794270.22006,  2229743.47006,  1855720.72406,    -3180.25100,    -2478.11600
24/05/2002 00:50:00.000000, 23812450.75607, 23812455.64406,  2325303.98606,  1930183.46306,    -3190.48300,    -2486.09800
24/05/2002 00:50:30.000000, 23830695.84206, 23830699.19406,  2421181.08106,  2004892.90006,    -3200.71800,    -2494.06300
24/05/2002 00:51:00.000000, 23848999.18906, 23849002.58906,  2517367.54006,  2079843.38206,    -3211.64700,    -2502.58300
24/05/2002 00:51:30.000000, 23867362.80206, 23867367.12806,  2613870.62906,  2155040.55206,    -3222.06700,    -2510.70100
24/05/2002 00:52:00.001000, 23885787.87806, 23885792.75406,  2710692.55706,  2230486.21306,    -3232.45400,    -2518.79600
24/05/2002 00:52:30.001000, 23904269.46206, 23904273.63506,  2807815.62006,  2306166.50206,    -3242.78700,    -2526.85200
24/05/2002 00:53:00.001000, 23922811.30206, 23922815.49906,  2905249.78106,  2382089.20406,    -3252.78000,    -2534.63500
24/05/2002 00:53:30.001000, 23941409.69706, 23941413.76506,  3002990.34806,  2458250.68906,    -3263.05300,    -2542.63600
24/05/2002 00:54:00.001000, 23960067.63306, 23960072.93106,  3101035.66706,  2534649.62206,    -3273.39000,    -2550.69700
24/05/2002 00:54:30.001000, 23978783.01906, 23978786.88706,  3199384.32406,  2611284.93806,    -3283.24700,    -2558.36300
24/05/2002 00:55:00.001000, 23997554.58206, 23997558.08706,  3298031.48806,  2688152.83506,    -3292.82800,    -2565.83900
24/05/2002 00:55:30.001000, 24016382.20306, 24016386.63406,  3396975.12406,  2765251.76406,    -3303.13900,    -2573.87000
24/05/2002 00:56:00.001000, 24035267.72706, 24035271.10306,  3496215.70706,  2842582.06306,    -3312.92600,    -2581.49500
24/05/2002 00:56:30.001000, 24054206.32006, 24054209.98906,  3595739.43606,  2920133.03506,    -3322.35500,    -2588.84900
24/05/2002 00:57:00.001000, 24073200.83506, 24073204.50406,  3695554.13806,  2997910.73906,    -3332.11700,    -2596.44800
24/05/2002 00:57:30.001000, 24092250.19106, 24092254.27106,  3795662.38806,  3075917.12206,    -3341.50100,    -2603.76300
24/05/2002 00:58:00.001000, 24111354.63406, 24111357.61206,  3896053.32206,  3154143.83106,    -3351.21900,    -2611.33700
24/05/2002 00:58:30.001000, 24130512.71906, 24130514.81706,  3996728.86706,  3232592.29006,    -3360.64600,    -2618.69100
24/05/2002 00:59:00.001000, 24149724.81206, 24149730.08706,  4097690.32306,  3311263.56406,    -3370.01400,    -2625.98200
24/05/2002 00:59:30.001000, 24168990.55406, 24168995.29006,  4198933.56506,  3390154.36906,    -3379.19100,    -2633.13900
24/05/2002 01:00:00.001000, 24188309.70206, 24188314.01606,  4300454.94606,  3469261.88006,    -3388.77200,    -2640.59400
24/05/2002 01:00:30.001000, 24207681.08406, 24207683.93306,  4402253.61606,  3548585.55406,    -3397.75100,    -2647.59200
24/05/2002 01:01:00.001000, 24227103.62205, 24227108.90805,  4504319.44405,  3628117.32305,    -3406.42700,    -2654.36200
24/05/2002 01:01:30.001000, 24246577.33706, 24246582.16706,  4606649.18506,  3707854.77006,    -3415.45000,    -2661.39200
24/05/2002 01:02:00.001000, 24266100.62906, 24266104.56806,  4709249.45306,  3787803.03806,    -3424.67700,    -2668.57800
24/05/2002 01:02:30.001000, 24285675.76606, 24285678.65006,  4812117.81106,  3867960.16506,    -3433.43700,    -2675.40400
24/05/2002 01:03:00.001000, 24305301.72406, 24305306.46005,  4915254.90105,  3948326.71905,    -3442.37600,    -2682.36600
24/05/2002 01:03:30.001000, 24324978.74906, 24324982.75805,  5018657.39105,  4028900.09305,    -3450.91500,    -2689.01600
24/05/2002 01:04:00.001000, 24344704.64006, 24344707.98005,  5122317.70505,  4109674.32305,    -3459.46700,    -2695.69300
24/05/2002 01:04:30.001000, 24364479.71605, 24364484.74405,  5226235.29605,  4190649.03205,    -3468.50500,    -2702.74200
24/05/2002 01:05:00.001000, 24384304.49306, 24384309.42805,  5330412.71505,  4271826.24805,    -3476.70500,    -2709.12100
24/05/2002 01:05:30.001000, 24404177.01706, 24404181.22505,  5434845.10705,  4353202.10005,    -3485.56100,    -2716.01900
24/05/2002 01:06:00.001000, 24424098.65705, 24424102.46705,  5539534.99505,  4434778.63705,    -3493.76800,    -2722.41200
24/05/2002 01:06:30.001000, 24444066.98906, 24444070.17805,  5644467.45705,  4516544.16505,    -3501.96300,    -2728.80700
24/05/2002 01:07:00.001000, 24464081.73406, 24464086.04805,  5749642.89805,  4598499.07005,    -3509.89400,    -2734.99200
24/05/2002 01:07:30.001000, 24484141.71206, 24484143.59905,  5855062.02605,  4680643.82205,    -3518.26600,    -2741.51100
24/05/2002 01:08:00.001000, 24504249.81806, 24504252.13905,  5960729.07405,  4762981.76505,    -3526.09000,    -2747.59800
24/05/2002 01:08:30.001000, 24524403.02905, 24524406.31105,  6066635.29405,  4845506.06905,    -3534.35800,    -2754.03800
24/05/2002 01:09:00.001000, 24544601.96905, 24544609.22505,  6172782.09405,  4928217.85105,    -3542.09400,    -2760.07400
24/05/2002 01:09:30.001000, 24564844.67105, 24564848.02305,  6279162.30405,  5011111.54705,    -3549.76100,    -2766.04100
24/05/2002 01:10:00.001000, 24585131.81905, 24585138.70005,  6385770.01905,  5094182.42705,    -3557.57800,    -2772.11900
24/05/2002 01:10:30.001000, 24605463.20005, 24605469.92805,  6492607.50605,  5177432.41005,    -3565.28200,    -2778.13200
24/05/2002 01:11:00.001000, 24625837.74205, 24625843.02905,  6599677.39805,  5260863.43005,    -3572.86000,    -2784.03300
24/05/2002 01:11:30.001000, 24646254.53005, 24646259.35905,  6706967.36005,  5344465.97105,    -3579.94100,    -2789.56500
24/05/2002 01:12:00.001000, 24666713.28405, 24666718.04305,  6814482.06905,  5428243.62805,    -3587.59600,    -2795.53000
24/05/2002 01:12:30.001000, 24687214.35405, 24687220.57905,  6922214.81805,  5512191.21005,    -3594.55700,    -2800.94800
24/05/2002 01:13:00.001000, 24707756.22205, 24707759.72705,  7030160.66705,  5596304.81705,    -3601.68600,    -2806.50500
24/05/2002 01:13:30.001000, 24728338.08605, 24728341.64905,  7138322.90905,  5680587.06205,    -3609.09900,    -2812.28100
24/05/2002 01:14:00.001000, 24748961.83305, 24748966.17005,  7246701.02005,  5765037.48105,    -3616.28300,    -2817.87400
24/05/2002 01:14:30.001000, 24769627.46305, 24769628.79905,  7355296.28205,  5849657.16005,    -3623.40000,    -2823.43100
24/05/2002 01:15:00.001000, 24790332.03705, 24790333.39705,  7464102.53305,  5934441.25505,    -3630.43500,    -2828.90100
24/05/2002 01:15:30.001000, 24811077.39705, 24811081.47605,  7573117.70405,  6019388.09405,    -3637.19600,    -2834.17000
24/05/2002 01:16:00.001000, 24831860.75905, 24831864.28805,  7682335.90305,  6104493.14105,    -3644.21000,    -2839.64100
24/05/2002 01:16:30.001000, 24852683.20705, 24852688.45805,  7791758.41605,  6189757.41005,    -3650.82800,    -2844.80100
24/05/2002 01:17:00.001000, 24873543.39305, 24873546.45305,  7901378.47105,  6275175.65105,    -3657.34600,    -2849.88600
24/05/2002 01:17:30.001000, 24894440.69505, 24894443.30905,  8011196.51205,  6360748.07405,    -3663.77900,    -2854.89400
24/05/2002 01:18:00.001000, 24915375.58905, 24915378.82405,  8121208.90005,  6446471.97605,    -3670.18600,    -2859.89000
24/05/2002 01:18:30.001000, 24936346.79805, 24936350.84205,  8231417.78605,  6532348.98805,    -3676.76800,    -2865.04700
24/05/2002 01:19:00.001000, 24957356.47205, 24957361.00805,  8341820.16705,  6618376.72205,    -3683.47300,    -2870.24300
24/05/2002 01:19:30.001000, 24978401.91505, 24978407.15505,  8452412.83505,  6704552.83205,    -3689.31600,    -2874.78400
24/05/2002 01:20:00.001000, 24999481.71805, 24999485.35205,  8563190.69805,  6790873.19405,    -3695.59700,    -2879.68900
24/05/2002 01:20:30.001000, 25020597.34905, 25020602.38905,  8674154.02105,  6877338.07905,    -3701.69600,    -2884.44600
24/05/2002 01:21:00.001000, 25041749.21305, 25041753.55005,  8785307.84905,  6963951.45205,    -3708.05500,    -2889.39300
24/05/2002 01:21:30.001000, 25062935.58605, 25062942.04505,  8896643.37505,  7050706.37105,    -3714.17300,    -2894.16700
24/05/2002 01:22:00.001000, 25084155.97205, 25084161.64605,  9008155.81805,  7137599.08405,    -3720.00900,    -2898.73400
24/05/2002 01:22:30.001000, 25105410.31205, 25105413.51205,  9119847.91505,  7224631.82605,    -3726.06700,    -2903.42500
24/05/2002 01:23:00.001000, 25126697.72705, 25126702.22805,  9231714.38205,  7311800.45005,    -3731.76300,    -2907.85300
24/05/2002 01:23:30.001000, 25148017.92405, 25148022.80005,  9343752.62205,  7399102.98805,    -3737.36900,    -2912.24300
24/05/2002 01:24:00.001000, 25169370.21805, 25169374.84805,  9455956.68505,  7486534.66405,    -3742.99600,    -2916.62000
24/05/2002 01:24:30.001000, 25190753.91505, 25190758.95605,  9568330.85005,  7574098.88205,    -3748.78800,    -2921.12400
24/05/2002 01:25:00.001000, 25212170.61305, 25212173.06305,  9680873.55405,  7661794.44105,    -3754.02300,    -2925.21100
24/05/2002 01:25:30.001000, 25233616.96305, 25233621.17104,  9793577.39904,  7749615.44404,    -3759.30400,    -2929.32600
24/05/2002 01:26:00.001000, 25255093.51505, 25255100.34904,  9906437.49604,  7837558.45304,    -3764.89600,    -2933.63600
24/05/2002 01:26:30.001000, 25276601.28805, 25276608.21605, 10019457.65005,  7925626.01105,    -3770.15600,    -2937.78100
24/05/2002 01:27:00.001000, 25298138.50605, 25298143.35905, 10132637.55605,  8013818.11705,    -3775.19000,    -2941.70800
24/05/2002 01:27:30.001000, 25319704.98805, 25319711.65805, 10245971.83105,  8102130.49305,    -3780.31500,    -2945.69400
24/05/2002 01:28:00.001000, 25341299.89605, 25341302.05305, 10359453.23505,  8190557.52605,    -3785.30700,    -2949.59300
24/05/2002 01:28:30.001000, 25362924.14704, 25362929.52804, 10473088.33504,  8279104.27904,    -3790.30000,    -2953.45800
24/05/2002 01:29:00.001000, 25384576.36105, 25384582.01105, 10586869.39605,  8367764.76905,    -3795.01900,    -2957.16000
24/05/2002 01:29:30.001000, 25406255.07805, 25406259.88405, 10700796.52305,  8456539.16405,    -3799.53400,    -2960.66200
24/05/2002 01:30:00.001000, 25427961.96905, 25427969.30705, 10814865.80805,  8545424.19205,    -3804.80900,    -2964.77000
24/05/2002 01:30:30.001000, 25449694.47905, 25449697.62005, 10929071.14505,  8634415.30305,    -3809.62400,    -2968.52900
24/05/2002 01:31:00.001000, 25471456.45005, 25471460.37705, 11043425.79905,  8723522.74205,    -3814.15800,    -2972.08300
24/05/2002 01:31:30.001000, 25493241.73005, 25493245.20005, 11157912.73905,  8812733.22905,    -3818.45200,    -2975.42000
24/05/2002 01:32:00.001000, 25515054.43005, 25515058.86105, 11272535.91405,  8902049.90705,    -3823.10300,    -2979.03800
24/05/2002 01:32:30.001000, 25536891.82305, 25536896.17205, 11387291.58305,  8991469.79605,    -3827.39300,    -2982.38300
24/05/2002 01:33:00.001000, 25558753.89505, 25558759.49805, 11502182.23005,  9080994.89505,    -3832.09500,    -2986.04600
24/05/2002 01:33:30.001000, 25580642.77705, 25580646.44605, 11617205.15305,  9170623.05205,    -3836.35100,    -2989.37700
24/05/2002 01:34:00.001000, 25602554.27705, 25602558.49705, 11732348.84505,  9260345.33505,    -3839.98300,    -2992.19100
24/05/2002 01:34:30.001000, 25624489.62405, 25624494.59405, 11847619.33205,  9350166.41005,    -3844.39800,    -2995.62600
24/05/2002 01:35:00.001000, 25646447.62505, 25646453.94305, 11963012.29805,  9440082.90805,    -3848.40600,    -2998.74400
24/05/2002 01:35:30.001000, 25668430.16405, 25668432.78905, 12078528.69405,  9530095.58005,    -3852.47800,    -3001.94900
24/05/2002 01:36:00.002000, 25690434.71505, 25690437.03604, 12194160.77504,  9620198.34104,    -3856.39800,    -3004.97900
24/05/2002 01:36:30.001999, 25712459.51505, 25712465.03604, 12309911.77104,  9710393.92304,    -3860.39600,    -3008.12200
24/05/2002 01:37:00.002000, 25734509.58105, 25734507.67104, 12425781.47804,  9800681.84104,    -3864.17000,    -3011.04900
24/05/2002 11:54:30.015999, 30234937.07405,        0.00001,   -76520.12901,        0.00011,     2731.41900,        0.00000
24/05/2002 11:55:00.016000, 30219355.24305,        0.00001,  -158411.64201,        0.00011,     2728.14700,        0.00000
24/05/2002 11:55:30.015999, 30203787.51504,        0.00001,  -240211.34801,        0.00011,     2724.94400,        0.00000
24/05/2002 11:56:00.016000, 30188241.02405,        0.00001,  -321914.49301,        0.00011,     2721.80600,        0.00000
24/05/2002 11:56:30.015999, 30172713.11205, 30172723.04005,  -403515.94905,   -55101.16005,     2718.30600,     2118.16200
24/05/2002 11:57:00.016000, 30157203.59804, 30157212.94104,  -485017.93804,  -118609.27904,     2714.89000,     2115.48600
24/05/2002 11:57:30.015999, 30141716.21205, 30141723.45605,  -566406.16805,  -182028.61705,     2711.47700,     2112.81400
24/05/2002 11:58:00.016000, 30126247.56805,        0.00001,  -647693.51301,        0.00011,     2707.44800,        0.00000
24/05/2002 11:58:30.015999, 30110802.64704,        0.00001,  -728854.46001,        0.00011,     2703.49300,        0.00000
24/05/2002 11:59:00.016000, 30095378.39005, 30095389.31505,  -809908.20505,    -2102.42005,     2699.74000,     2103.68600
24/05/2002 11:59:30.015999, 30079974.93604, 30079983.11804,  -890847.78304,   -65172.20404,     2696.12100,     2100.85600
24/05/2002 12:00:00.016000, 30064596.16704, 30064600.07004,  -971672.54304,  -128152.48904,     2691.97700,     2097.58800
24/05/2002 12:00:30.015999, 30049238.44705, 30049247.12105, -1052378.32205,  -191040.03905,     2688.06400,     2094.57900
24/05/2002 12:01:00.016000, 30033902.66105, 30033905.97805, -1132969.34205,  -253838.19105,     2684.29200,     2091.63100
24/05/2002 12:01:30.015999, 30018588.96605, 30018596.52705, -1213443.86805,  -316545.58005,     2680.55700,     2088.77600
24/05/2002 12:02:00.016000, 30003299.47405, 30003308.82905, -1293793.45605,  -379155.60905,     2676.46200,     2085.55200
24/05/2002 12:02:30.015999, 29988030.56705, 29988042.85205, -1374027.43105,  -441675.54705,     2672.70500,     2082.62600
24/05/2002 12:03:00.016000, 29972784.48605, 29972794.19205, -1454141.31605,  -504101.89905,     2668.33300,     2079.20900
24/05/2002 12:03:30.015999, 29957564.26305, 29957570.01905, -1534125.76005,  -566427.41805,     2663.93400,     2075.78000
24/05/2002 12:04:00.016000, 29942368.88905, 29942377.51605, -1613982.02605,  -628653.01005,     2659.61900,     2072.44000
24/05/2002 12:04:30.015999, 29927196.95205, 29927202.32105, -1693708.23105,  -690777.25105,     2655.06000,     2068.89500
24/05/2002 12:05:00.016000, 29912051.43905, 29912059.85505, -1773299.04905,  -752796.00205,     2650.91700,     2065.66600
24/05/2002 12:05:30.015999, 29896930.34304, 29896941.01005, -1852757.01305,  -814711.34005,     2646.15300,     2061.91300
24/05/2002 12:06:00.016000, 29881836.37905, 29881845.55705, -1932076.22605,  -876518.40305,     2642.03600,     2058.73700
24/05/2002 12:06:30.015999, 29866771.00105, 29866780.33205, -2011251.17605,  -938213.06905,     2636.73700,     2054.57900
