FechaHora,X,Y,Z
24/05/2002 13:06:00.018000,5213016.220373744,-15394010.339377897,21345998.41995988
24/05/2002 13:06:30.018000,5291999.188376284,-15390455.722159814,21328166.026397265
24/05/2002 13:07:00.018000,5370924.45273698,-15387034.341303926,21309937.404490344
24/05/2002 13:07:30.018000,5449790.334194672,-15383745.96333304,21291312.85890414
24/05/2002 13:08:00.018000,5528595.155038442,-15380590.345436402,21272292.701488283
24/05/2002 13:08:30.018000,5607337.239169366,-15377567.23547989,21252877.251274265
24/05/2002 13:09:00.018000,5686014.912162548,-15374676.37201639,21233066.834472585
24/05/2002 13:09:30.018000,5764626.501328358,-15371917.48429694,21212861.784469817
24/05/2002 13:10:00.018000,5843170.335774355,-15369290.292281922,21192262.441825524
24/05/2002 13:10:30.018000,5921644.74646738,-15366794.506652657,21171269.154269103
24/05/2002 13:11:00.018000,6000048.066294225,-15364429.828823725,21149882.27669654
24/05/2002 13:11:30.018000,6078378.63012388,-15362195.950955382,21128102.171166945
24/05/2002 13:12:00.018000,6156634.774868899,-15360092.555966256,21105929.206899136
24/05/2002 13:12:30.018000,6234814.839546531,-15358119.317546926,21083363.760268025
24/05/2002 13:13:00.018000,6312917.165340166,-15356275.900173446,21060406.21480084
24/05/2002 13:13:30.018000,6390940.095661107,-15354561.959121292,21037056.961173393
24/05/2002 13:14:00.018000,6468881.9762089355,-15352977.140480053,21013316.397206105
24/05/2002 13:14:30.018000,6546741.155033235,-15351521.081168165,20989184.927859943
24/05/2002 13:15:00.018000,6624515.982594838,-15350193.408948021,20964662.96523232
24/05/2002 13:15:30.018000,6702204.811826109,-15348993.742441861,20939750.92855282
24/05/2002 13:16:00.018000,6779805.998192449,-15347921.69114765,20914449.244178787
24/05/2002 13:16:30.018000,6857317.899753265,-15346976.855455356,20888758.345590923
24/05/2002 13:17:00.018000,6934738.8772221375,-15346158.826664003,20862678.673388623
24/05/2002 13:17:30.018000,7012067.294027829,-15345467.18699877,20836210.675285317
24/05/2002 13:18:00.018000,7089301.516375221,-15344901.509628398,20809354.80610366
24/05/2002 13:18:30.018000,7166439.913305236,-15344461.358683417,20782111.52777058
24/05/2002 13:19:00.018000,7243480.856755453,-15344146.289274374,20754481.309312265
24/05/2002 13:19:30.018000,7320422.721620849,-15343955.847510455,20726464.626849025
24/05/2002 13:20:00.018000,7397263.885813359,-15343889.570518851,20698061.96359003
24/05/2002 13:20:30.018000,7474002.730322356,-15343946.986464176,20669273.809827924
24/05/2002 13:21:00.018000,7550637.63927495,-15344127.614568174,20640100.662933387
24/05/2002 13:21:30.018000,7627166.999995383,-15344430.965130324,20610543.027349506
24/05/2002 13:22:00.018000,7703589.203065159,-15344856.539548311,20580601.414586093
24/05/2002 13:22:30.018000,7779902.64238261,-15345403.830339173,20550276.343213867
24/05/2002 13:23:00.018000,7856105.715223002,-15346072.321160516,20519568.338858526
24/05/2002 13:23:30.018000,7932196.8222973,-15346861.486832663,20488477.934194703
24/05/2002 13:24:00.018000,8008174.367811837,-15347770.793360712,20457005.668939814
24/05/2002 13:24:30.018000,8084036.7595281275,-15348799.697956901,20425152.08984779
24/05/2002 13:25:00.018000,8159782.408821093,-15349947.649063967,20392917.750702746
24/05/2002 13:25:30.018000,8235409.730738575,-15351214.086378291,20360303.212312408
24/05/2002 13:26:00.018000,8310917.144060612,-15352598.440873416,20327309.042501573
24/05/2002 13:26:30.018000,8386303.071357362,-15354100.134824565,20293935.816105366
24/05/2002 13:27:00.018000,8461565.93904837,-15355718.581832876,20260184.114962403
24/05/2002 13:27:30.018000,8536704.17746115,-15357453.186850158,20226054.527907893
24/05/2002 13:28:00.018000,8611716.220889103,-15359303.346204402,20191547.650766496
24/05/2002 13:28:30.018000,8686600.507650036,-15361268.447625259,20156664.08634522
24/05/2002 13:29:00.018000,8761355.480144605,-15363347.870269831,20121404.444426116
24/05/2002 13:29:30.018000,8835979.584913602,-15365540.98474941,20085769.341758873
24/05/2002 13:30:00.018000,8910471.272696257,-15367847.153155988,20049759.402053278
24/05/2002 13:30:30.018000,8984828.998488067,-15370265.729089232,20013375.25597166
24/05/2002 13:31:00.018000,9059051.221597876,-15372796.057684276,19976617.54112103
24/05/2002 13:31:30.018000,9133136.405705461,-15375437.475639442,19939486.902045332
24/05/2002 13:32:00.018000,9207083.018919192,-15378189.311244205,19901983.990217406
24/05/2002 13:32:30.018000,9280889.53383242,-15381050.884408226,19864109.46403091
24/05/2002 13:33:00.018000,9354554.427580807,-15384021.506690066,19825863.98879212
24/05/2002 13:33:30.018000,9428076.181899354,-15387100.48132635,19787248.236711606
24/05/2002 13:34:00.018000,9501453.28317843,-15390287.103261814,19748262.886895776
24/05/2002 13:34:30.018000,9574684.222520646,-15393580.659179142,19708908.625338368
24/05/2002 13:35:00.018000,9647767.495796919,-15396980.427529488,19669186.144911714
24/05/2002 13:35:30.018000,9720701.603703005,-15400485.67856301,19629096.145358063
24/05/2002 13:36:00.019000,9793485.051814958,-15404095.674360406,19588639.333280534
24/05/2002 13:36:30.018999,9866116.35064506,-15407809.668864233,19547816.422134195
24/05/2002 13:37:00.019000,9938594.01569778,-15411626.907910563,19506628.132216938
24/05/2002 13:37:30.018999,10010916.567524698,-15415546.62926165,19465075.190660175
24/05/2002 13:38:00.019000,10083082.531779949,-15419568.062638275,19423158.331419483
24/05/2002 13:38:30.018999,10155090.439275727,-15423690.42975251,19380878.295265127
24/05/2002 13:39:00.019000,10226938.826036418,-15427912.944341425,19338235.829772465
24/05/2002 13:39:30.018999,10298626.23335374,-15432234.812200565,19295231.689312212
24/05/2002 13:40:00.019000,10370151.207841491,-15436655.231217729,19251866.635040633
24/05/2002 13:40:30.018999,10441512.301489322,-15441173.39140775,19208141.43488954
24/05/2002 13:41:00.019000,10512708.071717191,-15445788.474947032,19164056.863556247
24/05/2002 13:41:30.018999,10583737.081429614,-15450499.656208389,19119613.70249337
24/05/2002 13:42:00.019000,10654597.899068689,-15455306.101796895,19074812.73989857
24/05/2002 13:42:30.018999,10725289.098668156,-15460206.970585454,19029654.770704005
24/05/2002 13:43:00.019000,10795809.259906827,-15465201.413750682,18984140.596565943
24/05/2002 13:43:30.018999,10866156.968161384,-15470288.574809806,18938271.02585395
24/05/2002 13:44:00.019000,10936330.814559355,-15475467.589657286,18892046.873640206
24/05/2002 13:44:30.018999,11006329.396032404,-15480737.586601684,18845468.961688574
24/05/2002 13:45:00.019000,11076151.315368036,-15486097.686403692,18798538.11844358
24/05/2002 13:45:30.018999,11145795.181262331,-15491547.002313657,18751255.179019265
24/05/2002 13:46:00.019000,11215259.608372435,-15497084.640109602,18703620.985187918
24/05/2002 13:46:30.018999,11284543.217367597,-15502709.69813616,18655636.385368768
24/05/2002 13:47:00.019000,11353644.634981338,-15508421.267343214,18607302.2346164
24/05/2002 13:47:30.018999,11422562.494063137,-15514218.431324845,18558619.39460918
24/05/2002 13:48:00.019000,11491295.433629068,-15520100.266359346,18509588.733637527
24/05/2002 13:48:30.018999,11559842.098913148,-15526065.841448767,18460211.12659207
24/05/2002 13:49:00.019000,11628201.141417965,-15532114.218359213,18410487.4549516
24/05/2002 13:49:30.018999,11696371.218965678,-15538244.451661147,18360418.60677107
24/05/2002 13:50:00.019000,11764350.995747512,-15544455.588770632,18310005.476669338
24/05/2002 13:50:30.018999,11832139.142374398,-15550746.669990337,18259248.965816826
24/05/2002 13:51:00.019000,11899734.335926993,-15557116.728550747,18208149.98192306
24/05/2002 13:51:30.018999,11967135.26000461,-15563564.790652545,18156709.439224157
24/05/2002 13:52:00.019000,12034340.604775088,-15570089.875508467,18104928.258470006
24/05/2002 13:52:30.018999,12101349.067024015,-15576690.995385585,18052807.366911598
24/05/2002 13:53:00.019000,12168159.350203091,-15583367.15564857,18000347.698288
24/05/2002 13:53:30.018999,12234770.164479127,-15590117.35480261,17947550.192813303
24/05/2002 13:54:00.019000,12301180.22678266,-15596940.584536519,17894415.797163453
24/05/2002 13:54:30.018999,12367388.260855459,-15603835.829767086,17840945.464462996
24/05/2002 13:55:00.019000,12433392.997298736,-15610802.068682862,17787140.154271588
24/05/2002 13:55:30.018999,12499193.173621189,-15617838.27278825,17733000.83257048
24/05/2002 13:56:00.019000,12564787.534285577,-15624943.406948786,17678528.4717489
24/05/2002 13:56:30.018999,12630174.830756322,-15632116.429435827,17623724.05059017
24/05/2002 13:57:00.019000,12695353.821546506,-15639356.291971661,17568588.554257937
24/05/2002 13:57:30.018999,12760323.272263996,-15646661.93977561,17513122.974282008
24/05/2002 13:58:00.019000,12825081.955658022,-15654032.31160973,17457328.308544282
24/05/2002 13:58:30.018999,12889628.65166552,-15661466.339824747,17401205.561264463
24/05/2002 13:59:00.019000,12953962.147456286,-15668962.950407181,17344755.742985696
24/05/2002 13:59:30.018999,13018081.237478927,-15676521.063025858,17287979.87055997
24/05/2002 14:00:00.019000,13081984.723506346,-15684139.59107881,17230878.967133578
24/05/2002 14:00:30.018999,13145671.414680071,-15691817.441741232,17173454.062132288
24/05/2002 14:01:00.019000,13209140.127555352,-15699553.516012896,17115706.191246554
24/05/2002 14:01:30.018999,13272389.6861455,-15707346.708766278,17057636.396416385
24/05/2002 14:02:00.019000,13335418.921966376,-15715195.908794573,16999245.725816295
24/05/2002 14:02:30.018999,13398226.6740795,-15723099.998860858,16940535.233840115
24/05/2002 14:03:00.019000,13460811.789136158,-15731057.855746662,16881505.981085498
24/05/2002 14:03:30.018999,13523173.121420877,-15739068.350300903,16822159.03433851
24/05/2002 14:04:00.019000,13585309.532893755,-15747130.347489925,16762495.466558011
24/05/2002 14:04:30.018999,13647219.893233571,-15755242.706446953,16702516.35685991
24/05/2002 14:05:00.019000,13708903.07988055,-15763404.28052183,16642222.790501248
24/05/2002 14:05:30.018999,13770357.978077728,-15771613.917331953,16581615.85886432
24/05/2002 14:06:00.019000,13831583.48091315,-15779870.458812527,16520696.659440532
24/05/2002 14:06:30.018999,13892578.489361785,-15788172.741267174,16459466.295814104
24/05/2002 14:07:00.019000,13953341.912325997,-15796519.595419642,16397925.877645845
24/05/2002 14:07:30.018999,14013872.666676894,-15804909.84646494,16336076.52065657
24/05/2002 14:08:00.019000,14074169.677295242,-15813342.314120747,16273919.346610578
24/05/2002 14:08:30.018999,14134231.877111116,-15821815.81267991,16211455.483298864
24/05/2002 14:09:00.019000,14194058.207144247,-15830329.151062433,16148686.06452236
24/05/2002 14:09:30.018999,14253647.616544059,-15838881.132867597,16085612.23007491
24/05/2002 14:10:00.019000,14312999.06262841,-15847470.556427393,16022235.125726208
24/05/2002 14:10:30.018999,14372111.510922989,-15856096.214859165,15958555.903204577
24/05/2002 14:11:00.019000,14430983.935200406,-15864756.896118604,15894575.72017964
24/05/2002 14:11:30.018999,14489615.317517992,-15873451.383053888,15830295.740244849
24/05/2002 14:12:00.019000,14548004.648256263,-15882178.453459162,15765717.132899934
24/05/2002 14:12:30.018999,14606150.92615705,-15890936.880128251,15700841.073533177
24/05/2002 14:13:00.019000,14664053.158360295,-15899725.43090962,15635668.743403621
24/05/2002 14:13:30.018999,14721710.36044176,-15908542.868760405,15570201.329623036
24/05/2002 14:14:00.019000,14779121.556449523,-15917387.951801492,15504440.025137939
24/05/2002 14:14:30.018999,14836285.778941011,-15926259.433372099,15438386.028711362
24/05/2002 14:15:00.019000,14893202.069018507,-15935156.062085655,15372040.54490452
24/05/2002 14:15:30.018999,14949869.476365305,-15944076.581885044,15305404.784058383
24/05/2002 14:16:00.019000,15006287.05928163,-15953019.732098006,15238479.962275106
24/05/2002 14:16:30.019999,15062453.88471908,-15961984.24749379,15171267.301399348
24/05/2002 14:17:00.020000,15118369.028315887,-15970968.858339023,15103768.028999425
24/05/2002 14:17:30.019999,15174031.574431697,-15979972.290453909,15035983.378348462
24/05/2002 14:18:00.020000,15229440.616181165,-15988993.265269483,14967914.588405201
24/05/2002 14:18:30.019999,15284595.255468022,-15998030.499884266,14899562.903794955
24/05/2002 14:19:00.020000,15339494.60301902,-16007082.707121054,14830929.57479019
24/05/2002 14:19:30.019999,15394137.778416313,-16016148.595584953,14762015.857291177
24/05/2002 14:20:00.020000,15448523.91013066,-16025226.86972063,14692823.01280641
24/05/2002 14:20:30.019999,15502652.135554193,-16034316.229869768,14623352.308432898
24/05/2002 14:21:00.020000,15556521.601031877,-16043415.372329827,14553605.016836448
24/05/2002 14:21:30.019999,15610131.461893566,-16052522.989411857,14483582.416231662
24/05/2002 14:22:00.020000,15663480.8824858,-16061637.769498685,14413285.790361939
24/05/2002 14:22:30.019999,15716569.03620217,-16070758.397104245,14342716.428479297
24/05/2002 14:23:00.020000,15769395.105514327,-16079883.552932065,14271875.625324078
24/05/2002 14:23:30.019999,15821958.282002702,-16089011.913934069,14200764.681104552
24/05/2002 14:24:00.020000,15874257.76638581,-16098142.153370498,14129384.901476355
24/05/2002 14:24:30.019999,15926292.768550193,-16107272.940869056,14057737.597521838
24/05/2002 14:25:00.020000,15978062.507580046,-16116402.942484291,13985824.085729312
24/05/2002 14:25:30.019999,16029566.211785456,-16125530.820758117,13913645.687972115
24/05/2002 14:26:00.020000,16080803.118731245,-16134655.234779563,13841203.731487608
24/05/2002 14:26:30.019999,16131772.47526551,-16143774.840244688,13768499.548855979
24/05/2002 14:27:00.020000,16182473.53754678,-16152888.289517744,13695534.477979021
24/05/2002 14:27:30.019999,16232905.571071828,-16161994.231691342,13622309.862058744
24/05/2002 14:28:00.020000,16283067.850702588,-16171091.312647548,13548827.049575808
24/05/2002 14:28:30.019999,16332959.660693308,-16180178.175118376,13475087.394267924
24/05/2002 14:29:00.020000,16382580.294716138,-16189253.458747718,13401092.255108083
24/05/2002 14:29:30.019999,16431929.055887489,-16198315.800152374,13326842.99628265
24/05/2002 14:30:00.020000,16481005.256793933,-16207363.832983226,13252340.987169417
24/05/2002 14:30:30.019999,16529808.219516672,-16216396.187987642,13177587.602315398
24/05/2002 14:31:00.020000,16578337.27565679,-16225411.49307108,13102584.22141466
24/05/2002 14:31:30.019999,16626591.766359998,-16234408.37335873,13027332.229285883
24/05/2002 14:32:00.020000,16674571.04234,-16243385.451258488,12951833.01584991
24/05/2002 14:32:30.019999,16722274.463902526,-16252341.34652294,12876087.976107115
24/05/2002 14:33:00.020000,16769701.40096901,-16261274.676311638,12800098.510114683
24/05/2002 14:33:30.019999,16816851.233098768,-16270184.055254443,12723866.022963746
24/05/2002 14:34:00.020000,16863723.349511895,-16279068.095514055,12647391.924756393
24/05/2002 14:34:30.019999,16910317.14911176,-16287925.406848695,12570677.630582582
24/05/2002 14:35:00.020000,16956632.040506072,-16296754.596675953,12493724.560496936
24/05/2002 14:35:30.019999,17002667.44202858,-16305554.270135783,12416534.139495356
24/05/2002 14:36:00.020000,17048422.7817604,-16314323.030153573,12339107.797491604
24/05/2002 14:36:30.019999,17093897.497549877,-16323059.477504482,12261446.969293732
24/05/2002 14:37:00.020000,17139091.037033174,-16331762.210876845,12183553.09458033
24/05/2002 14:37:30.019999,17184002.857654378,-16340429.826935649,12105427.617876729
24/05/2002 14:38:00.020000,17228632.42668423,-16349060.920387316,12027071.988531055
24/05/2002 14:38:30.019999,17272979.221239455,-16357654.084043493,11948487.660690177
24/05/2002 14:39:00.020000,17317042.72830171,-16366207.908884935,11869676.09327554
24/05/2002 14:39:30.019999,17360822.444735155,-16374720.984126685,11790638.749958808
24/05/2002 14:40:00.020000,17404317.87730467,-16383191.897282079,11711377.099137457
24/05/2002 14:40:30.019999,17447528.54269301,-16391619.234227693,11631892.613910321
24/05/2002 14:41:00.020000,17490453.967518367,-16400001.579267608,11552186.772052806
24/05/2002 14:41:30.019999,17533093.68835019,-16408337.515199022,11472261.055992188
24/05/2002 14:42:00.020000,17575447.251725752,-16416625.623376932,11392116.952782705
24/05/2002 14:42:30.019999,17617514.21416634,-16424864.483778857,11311755.954080537
24/05/2002 14:43:00.020000,17659294.1421919,-16433052.675070787,11231179.556118626
24/05/2002 14:43:30.019999,17700786.612336367,-16441188.774672229,11150389.259681536
24/05/2002 14:44:00.020000,17741991.21116264,-16449271.35882114,11069386.570079932
24/05/2002 14:44:30.019999,17782907.53527595,-16457299.00264037,10988172.99712524
24/05/2002 14:45:00.020000,17823535.19133807,-16465270.280202804,10906750.055103933
24/05/2002 14:45:30.019999,17863873.796080988,-16473183.764596779,10825119.26275185
24/05/2002 14:46:00.020000,17903922.97631904,-16481038.02799267,10743282.14322839
24/05/2002 14:46:30.019999,17943682.368961923,-16488831.641708378,10661240.224090476
24/05/2002 14:47:00.020000,17983151.62102708,-16496563.176275024,10578995.037266538
24/05/2002 14:47:30.019999,18022330.389650673,-16504231.201503742,10496548.119030317
24/05/2002 14:48:00.020000,18061218.342099264,-16511834.286551496,10413901.009974528
24/05/2002 14:48:30.019999,18099815.15578101,-16519370.999986961,10331055.254984483
24/05/2002 14:49:00.020000,18138120.518255387,-16526839.909857582,10248012.403211508
24/05/2002 14:49:30.019999,18176134.12724361,-16534239.583755618,10164774.00804632
24/05/2002 14:50:00.020000,18213855.690638505,-16541568.58888421,10081341.627092253
24/05/2002 14:50:30.019999,18251284.926513147,-16548825.492124705,9997716.822138349
24/05/2002 14:51:00.020000,18288421.563129827,-16556008.860102879,9913901.159132412
24/05/2002 14:51:30.019999,18325265.33894889,-16563117.259255188,9829896.208153807
24/05/2002 14:52:00.020000,18361816.00263584,-16570149.255896287,9745703.543386342
24/05/2002 14:52:30.019999,18398073.3130693,-16577103.416285437,9661324.74309083
24/05/2002 14:53:00.020000,18434037.039348353,-16583978.306692952,9576761.389577731
24/05/2002 14:53:30.019999,18469706.960798632,-16590772.493467813,9492015.06917944
24/05/2002 14:54:00.020000,18505082.866978887,-16597484.543104172,9407087.372222783
24/05/2002 14:54:30.019999,18540164.557686653,-16604113.022308508,9321979.89300108
24/05/2002 14:55:00.020000,18574951.842964094,-16610656.498066196,9236694.229746299
24/05/2002 14:55:30.019999,18609444.54310222,-16617113.537709296,9151231.984601052
24/05/2002 14:56:00.020000,18643642.48864584,-16623482.70898332,9065594.763590423
24/05/2002 14:56:30.021000,18677545.52039802,-16629762.580113925,8979784.176593734
24/05/2002 14:57:00.021000,18711153.48942295,-16635951.719874866,8893801.837316222
24/05/2002 14:57:30.021000,18744466.257049732,-16642048.697654841,8807649.363260565
24/05/2002 14:58:00.021000,18777483.69487542,-16648052.083524253,8721328.375698255
24/05/2002 14:58:30.021000,18810205.684766766,-16653960.448303286,8634840.499640986
24/05/2002 14:59:00.021000,18842632.118862536,-16659772.363628756,8548187.363811838
24/05/2002 14:59:30.021000,18874762.899575427,-16665486.402020968,8461370.600616321
24/05/2002 15:00:00.021000,18906597.581839472,-16671101.35008222,8374392.272611366
24/05/2002 15:00:30.021000,18938136.812312048,-16676615.346930737,8287253.1527043525
24/05/2002 15:01:00.021000,18969380.158365186,-16682027.190243741,8199955.32427133
24/05/2002 15:01:30.021000,19000327.563506965,-16687335.456754902,8112500.434163603
24/05/2002 15:02:00.021000,19030978.981520284,-16692538.724418389,8024890.132768851
24/05/2002 15:02:30.021000,19061334.376462255,-16697635.572475754,7937126.073981545
24/05/2002 15:03:00.021000,19091393.722661935,-16702624.581524076,7849209.915173296
24/05/2002 15:03:30.021000,19121157.004718777,-16707504.333582843,7761143.317163095
24/05/2002 15:04:00.021000,19150624.217500716,-16712273.412160857,7672927.9441874195
24/05/2002 15:04:30.021000,19179795.366140567,-16716930.402324287,7584565.46387029
24/05/2002 15:05:00.021000,19208670.46603328,-16721473.890763562,7496057.547193114
24/05/2002 15:05:30.021000,19237249.54283259,-16725902.465860182,7407405.868464564
24/05/2002 15:06:00.021000,19265532.632446244,-16730214.71775476,7318612.105290226
24/05/2002 15:06:30.021000,19293519.78103197,-16734409.238413705,7229677.93854225
24/05/2002 15:07:00.021000,19321211.044992283,-16738484.621696593,7140605.052328782
24/05/2002 15:07:30.021000,19348606.490969587,-16742439.46342284,7051395.133963437
24/05/2002 15:08:00.021000,19375706.195839662,-16746272.361439561,6962049.873934494
24/05/2002 15:08:30.021000,19402510.246705752,-16749981.91568827,6872570.9658741625
24/05/2002 15:09:00.021000,19429018.740892258,-16753566.728271462,6782960.106527587
24/05/2002 15:09:30.021000,19455231.78593686,-16757025.403520463,6693218.995721944
24/05/2002 15:10:00.021000,19481149.49958341,-16760356.548061898,6603349.336335179
24/05/2002 15:10:30.021000,19506772.009774197,-16763558.770884221,6513352.834264907
24/05/2002 15:11:00.021000,19532099.454640906,-16766630.683405356,6423231.198397013
24/05/2002 15:11:30.021000,19557131.98249606,-16769570.899539074,6332986.140574281
24/05/2002 15:12:00.021000,19581869.75182409,-16772378.03576129,6242619.375564858
24/05/2002 15:12:30.021000,19606312.931270935,-16775050.711177565,6152132.621030598
24/05/2002 15:13:00.021000,19630461.69963417,-16777587.54758931,6061527.597495424
24/05/2002 15:13:30.021000,19654316.24585285,-16779987.169559874,5970806.02831343
24/05/2002 15:14:00.021000,19677876.76899569,-16782248.204481848,5879969.639637015
24/05/2002 15:14:30.021000,19701143.478250016,-16784369.28264305,5789020.160384865
24/05/2002 15:15:00.021000,19724116.592910174,-16786349.037292436,5697959.322209853
24/05/2002 15:15:30.021000,19746796.34236452,-16788186.104707126,5606788.859466809
24/05/2002 15:16:00.021000,19769182.966083013,-16789879.12425818,5515510.509180241
24/05/2002 15:16:30.021000,19791276.71360435,-16791426.738476228,5424126.011011933
24/05/2002 15:17:00.021000,19813077.8445216,-16792827.59311831,5332637.107228476
24/05/2002 15:17:30.021000,19834586.62846857,-16794080.33723332,5241045.542668663
24/05/2002 15:18:00.021000,19855803.34510555,-16795183.623227417,5149353.064710854
24/05/2002 15:18:30.021000,19876728.284103796,-16796136.106930524,5057561.42324013
24/05/2002 15:19:00.021000,19897361.745130517,-16796936.447661396,4965672.370615523
24/05/2002 15:19:30.021000,19917704.037832927,-16797583.30829338,4873687.661636985
24/05/2002 15:20:00.021000,19937755.481822472,-16798075.355319258,4781609.053512403
24/05/2002 15:20:30.021000,19957516.406657428,-16798411.25891736,4689438.305824433
24/05/2002 15:21:00.021000,19976987.15182618,-16798589.693016317,4597177.1804972915
24/05/2002 15:21:30.021000,19996168.06673007,-16798609.335359685,4504827.44176343
24/05/2002 15:22:00.021000,20015059.510664735,-16798468.867571726,4412390.8561301315
24/05/2002 15:22:30.021000,20033661.852802046,-16798166.975221816,4319869.192346034
24/05/2002 15:23:00.021000,20051975.47217172,-16797702.347888675,4227264.221367512
24/05/2002 15:23:30.021000,20070000.75764127,-16797073.67922582,4134577.7163250833
24/05/2002 15:24:00.021000,20087738.10789682,-16796279.667025536,4041811.452489547
24/05/2002 15:24:30.021000,20105187.93142322,-16795319.01328278,3948967.2072382714
24/05/2002 15:25:00.021000,20122350.64648293,-16794190.42426017,3856046.760021162
24/05/2002 15:25:30.021000,20139226.681095388,-16792892.610551614,3763051.892326719
24/05/2002 15:26:00.021000,20155816.47301594,-16791424.287145685,3669984.387647878
24/05/2002 15:26:30.021000,20172120.46971344,-16789784.17349033,3576846.031447899
24/05/2002 15:27:00.021000,20188139.128348235,-16787970.99355594,3483638.611126091
24/05/2002 15:27:30.021000,20203872.915749997,-16785983.475898378,3390363.9159834147
24/05/2002 15:28:00.021000,20219322.30839387,-16783820.353723142,3297023.737188131
24/05/2002 15:28:30.021000,20234487.792377345,-16781480.364948023,3203619.867741246
24/05/2002 15:29:00.021000,20249369.863396704,-16778962.252265655,3110154.102441924
24/05/2002 15:29:30.021000,20263969.02672195,-16776264.763207199,3016628.2378528537
24/05/2002 15:30:00.021000,20278285.7971724,-16773386.65020452,2923044.07226551
24/05/2002 15:30:30.021000,20292320.699091915,-16770326.670652196,2829403.4056652435
24/05/2002 15:31:00.021000,20306074.266322516,-16767083.58697072,2735708.0396964536
24/05/2002 15:31:30.021000,20319547.04217873,-16763656.166668179,2641959.777627636
24/05/2002 15:32:00.021000,20332739.57942157,-16760043.18240172,2548160.424316241
24/05/2002 15:32:30.021000,20345652.440230902,-16756243.412040215,2454311.7861735807
24/05/2002 15:33:00.021000,20358286.19617869,-16752255.638725244,2360415.671129657
24/05/2002 15:33:30.021000,20370641.428201072,-16748078.650932746,2266473.888597799
24/05/2002 15:34:00.021000,20382718.726570684,-16743711.242533684,2172488.249439418
24/05/2002 15:34:30.021000,20394518.690867536,-16739152.212855872,2078460.565928472
24/05/2002 15:35:00.021000,20406041.929950364,-16734400.366744347,1984392.651716002
24/05/2002 15:35:30.021000,20417289.06192767,-16729454.51462158,1890286.3217945925
24/05/2002 15:36:00.022000,20428260.714127295,-16724313.472548727,1796143.3924626913
24/05/2002 15:36:30.021999,20438957.523066577,-16718976.062285382,1701965.6812889166
24/05/2002 15:37:00.022000,20449380.134422176,-16713441.111349162,1607755.007076255
24/05/2002 15:37:30.021999,20459529.202998396,-16707707.453076322,1513513.1898261935
24/05/2002 15:38:00.022000,20469405.392696142,-16701773.926680928,1419242.0507028545
24/05/2002 15:38:30.021999,20479009.37648151,-16695639.377313755,1324943.41199697
24/05/2002 15:39:00.022000,20488341.836352885,-16689302.656122286,1230619.0970898296
24/05/2002 15:39:30.021999,20497403.463308744,-16682762.6203092,1136270.93041717
24/05/2002 15:40:00.022000,20506194.957314953,-16676018.133190587,1041900.7374329717
24/05/2002 15:40:30.021999,20514717.027270745,-16669068.064255336,947510.3445732382
24/05/2002 15:41:00.022000,20522970.39097525,-16661911.289222835,853101.5792196462
24/05/2002 15:41:30.021999,20530955.775093637,-16654546.69010065,758676.2696632335
24/05/2002 15:42:00.022000,20538673.915121898,-16646973.155243006,664236.2450678585
24/05/2002 15:42:30.021999,20546125.55535215,-16639189.579408001,569783.3354338306
24/05/2002 15:43:00.022000,20553311.448837653,-16631194.863814343,475319.3715612187
24/05/2002 15:43:30.021999,20560232.35735636,-16622987.916199299,380846.1850133326
24/05/2002 15:44:00.022000,20566889.05137504,-16614567.650875038,286365.6080800163
24/05/2002 15:44:30.021999,20573282.310013164,-16605932.988784676,191879.4737408702
24/05/2002 15:45:00.022000,20579412.921005238,-16597082.8575595,97389.61562853272
24/05/2002 15:45:30.021999,20585281.680663917,-16588016.19157432,2897.8679917590066
24/05/2002 15:46:00.022000,20590889.393842116,-16578731.932003578,-91593.93434143769
24/05/2002 15:46:30.021999,20596236.873895355,-16569229.026876232,-186083.95600077114
24/05/2002 15:47:00.022000,20601324.942642566,-16559506.431131871,-280570.36111065984
24/05/2002 15:47:30.021999,20606154.430327605,-16549563.106675241,-375051.3133273288
24/05/2002 15:48:00.022000,20610726.175580405,-16539398.022430472,-469524.97587596014
24/05/2002 15:48:30.021999,20615041.02537656,-16529010.154396415,-563989.5115877569
24/05/2002 15:49:00.022000,20619099.834997762,-16518398.485700317,-658443.0829372811
24/05/2002 15:49:30.021999,20622903.467991754,-16507562.006651253,-752883.8520796475
24/05/2002 15:50:00.022000,20626452.796130896,-16496499.714794602,-847309.9808878754
24/05/2002 15:50:30.021999,20629748.699371353,-16485210.614964873,-941719.6309902463
24/05/2002 15:51:00.022000,20632792.065812036,-16473693.719338281,-1036110.9638077421
24/05/2002 15:51:30.021999,20635583.79165196,-16461948.047486374,-1130482.1405914763
24/05/2002 15:52:00.022000,20638124.78114845,-16449972.626428014,-1224831.3224602088
24/05/2002 15:52:30.021999,20640415.94657481,-16437766.490681013,-1319156.6704379218
24/05/2002 15:53:00.022000,20642458.208176766,-16425328.68231498,-1413456.3454913583
24/05/2002 15:53:30.021999,20644252.49412941,-16412658.25100224,-1507728.5085677318
24/05/2002 15:54:00.022000,20645799.740493927,-16399754.254068753,-1601971.3206323767
24/05/2002 15:54:30.021999,20647100.89117284,-16386615.7565459,-1696182.9427064422
24/05/2002 15:55:00.022000,20648156.89786595,-16373241.831220603,-1790361.5359046864
