Seconds,lpg2-27-L1,lpg2-27-L2,lpg2-27-C1,lpg2-27-P1,lpg2-27-P2,lpg2-02-L1,lpg2-02-L2,lpg2-02-C1,lpg2-02-P1,lpg2-02-P2,lpg2-08-L1,lpg2-08-L2,lpg2-08-C1,lpg2-08-P1,lpg2-08-P2,lpg2-10-L1,lpg2-10-L2,lpg2-10-C1,lpg2-10-P1,lpg2-10-P2,lpg2-28-L1,lpg2-28-L2,lpg2-28-C1,lpg2-28-P1,lpg2-28-P2,lpgs-27-L1,lpgs-27-L2,lpgs-27-C1,lpgs-27-P1,lpgs-27-P2,lpgs-02-L1,lpgs-02-L2,lpgs-02-C1,lpgs-02-P1,lpgs-02-P2,lpgs-08-L1,lpgs-08-L2,lpgs-08-C1,lpgs-08-P1,lpgs-08-P2,lpgs-10-L1,lpgs-10-L2,lpgs-10-C1,lpgs-10-P1,lpgs-10-P2,lpgs-28-L1,lpgs-28-L2,lpgs-28-C1,lpgs-28-P1,lpgs-28-P2
12450,-18341307.268,-14291925.161,20372295.033,20372295.364,20372294.718,,,,,,-16167899.266,-12598360.521,20565338.739,20565339.326,20565338.282,-12150663.211,-9468048.578,21836036.126,21836036.106,21836035.698,-15388478.271,-11991021.014,21337883.787,21337883.482,21337883.246,-19745821.771,-15386351.734,20372266.318,20372264.538,20372265.903,,,,,,-16552977.538,-12898421.783,20565311.678,20565309.330,20565310.941,-12915074.143,-10063693.359,21836008.282,21836006.762,21836007.286,-15984042.124,-12455097.012,21337861.802,21337858.922,21337862.046
12480,-18298401.868,-14258492.375,20380460.319,20380459.779,20380459.652,,,,,,-16157751.913,-12590453.489,20567269.848,20567270.281,20567269.441,-12202847.281,-9508711.488,21826105.320,21826106.198,21826104.586,-15478060.449,-12060825.315,21320837.189,21320835.940,21320836.540,-19702899.613,-15352905.882,20380434.076,20380432.400,20380434.082,,,,,,-16542813.484,-12890501.734,20567245.319,20567243.236,20567245.096,-12967241.314,-10104343.112,21826081.551,21826079.728,21826080.519,-16073607.644,-12524888.330,21320818.638,21320815.240,21320817.819
12510,-18255202.954,-14224830.877,20388680.104,20388680.472,20388679.640,,,,,,-16147304.717,-12582312.809,20569257.829,20569258.486,20569257.345,-12254488.822,-9548951.649,21816278.279,21816279.362,21816277.899,-15567209.319,-12130291.968,21303872.447,21303871.771,21303871.655,-19659700.864,-15319244.518,20388654.832,20388652.654,20388654.343,,,,,,-16532366.521,-12882361.237,20569233.468,20569231.196,20569232.998,-13018882.923,-10144583.316,21816255.459,21816252.756,21816254.216,-16162756.790,-12594355.196,21303853.909,21303850.718,21303853.219
12540,-18211734.381,-14190959.258,20396951.686,20396952.193,20396951.218,,,,,,-16136581.219,-12573956.834,20571298.213,20571298.956,20571298.213,-12305608.185,-9588784.910,21806550.681,21806552.018,21806550.322,-15655944.772,-12199436.474,21286986.019,21286985.429,21286985.837,-19616238.134,-15285377.452,20396924.993,20396923.540,20396925.028,,,,,,-16521648.932,-12874009.869,20571272.353,20571270.945,20571272.043,-13070008.011,-10184421.048,21806525.531,21806523.734,21806524.977,-16251498.193,-12663504.344,21286967.071,21286963.613,21286966.557
12570,-18167997.188,-14156878.325,20405274.835,20405275.006,20405274.260,,,,,,-16125582.177,-12565386.149,20573391.839,20573392.014,20573391.402,-12356203.090,-9628209.522,21796922.834,21796924.298,21796922.153,-15744263.890,-12268256.565,21270180.195,21270179.030,21270179.466,-19572490.530,-15251288.400,20405250.223,20405247.951,20405249.966,,,,,,-16510639.538,-12865431.120,20573368.109,20573365.862,20573367.860,-13120592.396,-10223837.446,21796898.910,21796897.608,21796898.618,-16339807.003,-12732316.401,21270162.965,21270159.488,21270162.050
12600,-18123980.192,-14122579.368,20413651.157,20413651.344,20413650.166,,,,,,-16114296.676,-12556592.255,20575538.938,20575539.660,20575538.903,-12406259.336,-9667214.390,21787398.359,21787399.155,21787397.157,-15832151.703,-12336740.569,21253455.837,21253454.880,21253455.286,-19528472.957,-15216988.991,20413627.296,20413624.579,20413626.802,,,,,,-16499353.523,-12856636.823,20575515.491,20575513.746,20575515.428,-13170647.941,-10262841.769,21787374.920,21787372.361,21787373.866,-16427694.350,-12800800.045,21253437.802,21253434.920,21253437.585
12630,-18079684.938,-14088063.582,20422080.022,20422080.343,20422079.327,,,,,,-16102726.246,-12547576.338,20577741.070,20577741.385,20577740.409,-12455774.958,-9705797.996,21777975.241,21777976.374,21777974.046,-15919605.643,-12404886.495,21236813.013,21236812.875,21236813.030,-19484179.893,-15182474.916,20422055.914,20422053.263,20422055.244,,,,,,-16487785.354,-12847622.671,20577716.939,20577714.941,20577716.687,-13220165.647,-10301427.002,21777951.783,21777949.655,21777951.197,-16515150.593,-12868947.767,21236795.722,21236792.290,21236795.157
12660,-18035115.527,-14053334.156,20430560.867,20430561.717,20430560.703,,,,,,-16090874.688,-12538341.356,20579995.405,20579996.693,20579995.529,-12504750.862,-9743961.043,21768655.899,21768656.339,21768654.874,-16006625.837,-12472694.436,21220253.456,21220253.222,21220253.450,-19439634.520,-15147764.223,20430532.391,20430529.691,20430531.798,,,,,,-16475957.903,-12838406.472,20579966.841,20579965.440,20579966.946,-13269165.472,-10339608.684,21768627.543,21768625.063,21768626.756,-16602194.931,-12936774.524,21220231.265,21220228.540,21220231.048
12690,-17990292.676,-14018407.248,20439091.125,20439090.988,20439090.440,,,,,,-16078763.159,-12528903.798,20582301.207,20582301.452,20582300.417,-12553205.112,-9781717.602,21759435.516,21759435.214,21759434.304,-16093229.263,-12540177.622,21203774.493,21203773.155,21203773.687,-19394818.197,-15112842.402,20439060.770,20439057.914,20439059.564,,,,,,-16463852.956,-12828974.050,20582271.150,20582268.912,20582270.385,-13317626.128,-10377370.234,21759405.825,21759403.960,21759404.797,-16688804.996,-13004262.887,21203750.096,21203747.168,21203749.903
12720,-17945211.685,-13983279.192,20447669.049,20447669.561,20447668.833,,,,,,-16066386.682,-12519259.785,20584656.234,20584656.813,20584655.554,-12601129.312,-9819061.134,21750315.122,21750315.894,21750314.662,-16179406.936,-12607329.053,21187375.014,21187373.908,21187374.579,-19349730.871,-15077709.406,20447639.889,20447638.068,20447639.634,,,,,,-16451470.206,-12819325.153,20584627.401,20584625.285,20584627.259,-13365543.877,-10414708.747,21750287.068,21750285.143,21750286.276,-16774976.442,-13071409.465,21187352.404,21187349.265,21187352.066
12750,-17899868.950,-13947947.195,20456297.926,20456298.250,20456297.676,,,,,,-16053741.170,-12509406.142,20587062.356,20587063.056,20587061.983,-12648516.748,-9855986.406,21741299.270,21741298.374,21741297.917,-16265151.219,-12674142.788,21171058.793,21171057.398,21171057.984,-19304373.146,-15042365.729,20456271.287,20456269.004,20456270.812,,,,,,-16438809.774,-12809459.882,20587037.089,20587034.569,20587036.480,-13412916.215,-10451622.255,21741271.938,21741271.091,21741271.634,-16860705.858,-13138211.606,21171038.155,21171035.394,21171038.198
12780,-17854255.290,-13912404.080,20464977.980,20464978.118,20464977.259,,,,,,-16040817.794,-12499335.977,20589522.019,20589521.994,20589521.193,-12695355.064,-9892483.794,21732385.029,21732385.537,21732384.006,-16350449.328,-12740608.848,21154826.475,21154825.876,21154826.032,-19258750.930,-15006815.942,20464953.685,20464950.638,20464953.117,,,,,,-16425877.908,-12799383.096,20589498.044,20589495.435,20589497.202,-13459745.851,-10488112.887,21732360.504,21732358.965,21732359.924,-16945995.522,-13204671.088,21154809.072,21154805.463,21154808.587
12810,-17808367.796,-13876647.590,20473709.929,20473710.146,20473709.432,,,,,,-16027613.547,-12489046.950,20592034.141,20592034.790,20592033.958,-12741638.017,-9928548.430,21723576.732,21723577.926,21723576.206,-16435294.443,-12806721.923,21138681.481,21138680.167,21138680.875,-19212868.642,-14971063.510,20473684.555,20473681.665,20473684.069,,,,,,-16412678.930,-12789098.176,20592009.007,20592007.094,20592008.738,-13506033.903,-10524181.502,21723552.752,21723550.660,21723551.761,-17030845.962,-13270788.312,21138662.376,21138658.747,21138661.908
12840,-17762219.894,-13840688.179,20482491.769,20482491.645,20482491.309,,,,,,-16014142.116,-12478549.720,20594597.755,20594598.376,20594597.523,-12787376.219,-9964188.589,21714874.196,21714873.943,21714873.352,-16519696.349,-12872489.639,21122620.297,21122619.471,21122619.677,-19166727.379,-14935109.275,20482464.530,20482462.232,20482464.249,,,,,,-16399214.203,-12778606.171,20594571.534,20594569.200,20594571.284,-13551778.630,-10559826.747,21714848.678,21714845.768,21714847.614,-17115254.625,-13336561.296,21122599.665,21122596.623,21122599.345
12870,-17715816.981,-13804530.060,20491321.302,20491322.070,20491321.203,,,,,,-16000408.607,-12467848.278,20597211.171,20597211.888,20597210.536,-12832571.872,-9999405.997,21706272.577,21706273.914,21706272.525,-16603656.190,-12937912.891,21106643.080,21106642.076,21106642.616,-19120326.749,-14898952.936,20491293.661,20491291.835,20491293.855,,,,,,-16385483.052,-12767906.564,20597184.722,20597182.418,20597184.151,-13596976.461,-10595045.828,21706247.802,21706244.734,21706246.949,-17199216.879,-13401986.428,21106622.491,21106618.723,21106621.579
12900,-17669158.854,-13768173.074,20500200.569,20500200.681,20500200.139,,,,,,-15986413.066,-12456942.652,20599874.716,20599874.805,20599873.932,-12877221.925,-10034198.245,21697776.476,21697777.411,21697775.975,-16687170.345,-13002988.851,21090750.562,21090750.175,21090750.212,-19073668.494,-14862595.854,20500172.744,20500170.570,20500172.428,,,,,,-16371487.448,-12757000.890,20599847.440,20599845.710,20599847.290,-13641626.265,-10629837.891,21697750.108,21697747.892,21697749.642,-17282731.021,-13467062.375,21090730.347,21090726.695,21090729.786
12930,-17622241.339,-13731613.974,20509128.842,20509129.044,20509128.141,,,,,,-15972151.252,-12445829.538,20602588.275,20602588.780,20602588.060,-12921319.495,-10068559.989,21689385.143,21689386.443,21689384.205,-16770230.787,-13067711.272,21074945.035,21074944.073,21074944.545,-19026753.965,-14826039.080,20509100.739,20509098.386,20509100.234,,,,,,-16357228.682,-12745890.152,20602560.907,20602558.758,20602560.431,-13685726.710,-10664201.878,21689358.004,21689355.808,21689357.310,-17365794.570,-13531787.222,21074924.267,21074920.203,21074923.232
12960,-17575056.564,-13694846.616,20518107.904,20518107.552,20518107.441,,,,,,-15957615.065,-12434502.639,20605353.771,20605355.243,20605354.032,-12964853.209,-10102482.369,21681102.129,21681101.881,21681100.838,-16852825.570,-13132070.842,21059228.188,21059226.810,21059227.360,-18979580.287,-14789280.369,20518077.249,20518074.918,20518076.832,,,,,,-16342703.658,-12734571.951,20605324.487,20605322.989,20605324.255,-13729271.410,-10698132.823,21681071.801,21681070.142,21681071.298,-17448400.570,-13596155.530,21059203.832,21059200.792,21059203.553
12990,-17527626.008,-13657887.752,20527133.306,20527133.445,20527132.696,,,,,,-15942826.338,-12422978.958,20608168.090,20608169.294,20608168.246,-13007841.944,-10135980.089,21672920.297,21672920.644,21672919.564,-16934972.815,-13196081.676,21043595.904,21043594.558,21043595.216,-18932150.913,-14752322.416,20527103.297,20527100.759,20527102.526,,,,,,-16327916.176,-12723049.239,20608139.403,20608136.670,20608138.629,-13772261.217,-10731631.372,21672891.451,21672889.025,21672890.880,-17530549.120,-13660167.383,21043572.007,21043568.259,21043571.478
13020,-17479937.744,-13620728.062,20536206.969,20536208.261,20536207.412,,,,,,-15927773.111,-12411249.166,20611033.147,20611033.549,20611032.640,-13050270.534,-10169041.328,21664846.598,21664846.775,21664845.568,-17016656.646,-13259731.414,21028051.594,21028050.674,21028051.062,-18884467.297,-14715166.352,20536176.478,20536174.465,20536176.332,,,,,,-16312867.668,-12711323.123,20611003.194,20611000.116,20611002.457,-13814694.348,-10764696.152,21664816.587,21664814.361,21664815.894,-17612237.727,-13723820.840,21028027.588,21028023.479,21028026.845
13050,-17431998.730,-13583372.986,20545331.252,20545330.255,20545330.243,,,,,,-15912462.206,-12399318.584,20613946.631,20613947.364,20613946.174,-13092143.144,-10201669.337,21656878.524,21656879.131,21656877.909,-17097880.428,-13323022.671,21012595.527,21012594.666,21012595.081,-18836523.854,-14677807.825,20545300.117,20545297.902,20545299.636,,,,,,-16297552.398,-12699389.141,20613917.099,20613914.870,20613916.711,-13856562.420,-10797320.625,21656849.824,21656847.366,21656849.077,-17693457.203,-13787108.747,21012571.534,21012568.172,21012571.075
13080,-17383805.891,-13545820.126,20554502.137,20554501.756,20554501.159,,,,,,-15896890.285,-12387184.609,20616909.725,20616910.860,20616909.345,-13133453.585,-10233859.290,21649016.100,21649017.716,21649016.177,-17178636.943,-13385949.823,20997227.151,20997226.813,20997227.182,-18788326.121,-14640251.147,20554472.135,20554469.586,20554471.790,,,,,,-16281975.651,-12687251.403,20616880.842,20616879.014,20616880.821,-13897867.849,-10829506.669,21648989.597,21648987.516,21648988.894,-17774208.947,-13850032.185,20997204.735,20997201.443,20997204.371
13110,-17335371.314,-13508078.889,20563718.035,20563718.419,20563717.949,,,,,,-15881069.975,-12374857.084,20619920.602,20619921.364,20619920.237,-13174211.297,-10265618.545,21641260.683,21641262.011,21641260.441,-17258935.278,-13448519.956,20981948.160,20981946.564,20981947.358,-18739884.520,-14602504.450,20563690.053,20563687.634,20563689.611,,,,,,-16266148.383,-12674918.459,20619892.399,20619890.884,20619892.207,-13938618.428,-10861260.371,21641234.341,21641233.004,21641233.879,-17854500.392,-13912596.949,20981925.872,20981922.639,20981925.310
13140,-17286681.164,-13470138.513,20572983.263,20572984.012,20572982.971,,,,,,-15864986.816,-12362324.752,20622981.272,20622981.762,20622980.656,-13214399.353,-10296933.923,21633614.274,21633614.868,21633613.329,-17338757.316,-13510718.943,20966758.670,20966757.018,20966757.930,-18691190.951,-14564561.401,20572956.251,20572953.829,20572955.738,,,,,,-16250061.872,-12662383.515,20622954.823,20622952.177,20622954.153,-13978802.954,-10892572.988,21633588.168,21633585.674,21633587.247,-17934319.141,-13974793.376,20966736.331,20966733.549,20966736.127
13170,-17237752.850,-13432012.550,20582294.003,20582294.588,20582293.697,,,,,,-15848658.736,-12349601.573,20626088.770,20626088.605,20626087.866,-13254032.696,-10327817.051,21626071.718,21626072.549,21626071.199,-17418117.154,-13572557.780,20951656.317,20951655.043,20951655.741,-18642256.050,-14526430.313,20582268.234,20582265.530,20582268.007,,,,,,-16233727.274,-12649655.254,20626062.662,20626060.500,20626062.273,-14018429.603,-10923450.897,21626046.886,21626045.693,21626046.335,-18013672.524,-14036627.177,20951636.906,20951633.037,20951636.080
13200,-17188576.966,-13393693.673,20591652.159,20591652.462,20591651.683,,,,,,-15832076.230,-12336680.138,20629243.569,20629244.104,20629243.283,-13293099.157,-10358258.452,21618638.189,21618638.364,21618636.927,-17497001.879,-13634026.396,20936645.210,20936643.963,20936644.359,-18593071.854,-14488104.956,20591627.601,20591625.509,20591627.361,,,,,,-16217136.526,-12636727.398,20629220.208,20629217.681,20629219.600,-14057487.636,-10953885.736,21618615.058,21618612.588,21618614.161,-18092549.080,-14098089.425,20936626.586,20936623.635,20936626.288
13230,-17139151.820,-13355180.569,20601057.379,20601057.607,20601056.847,,,,,,-15815237.370,-12323558.950,20632447.968,20632448.614,20632447.611,-13331593.843,-10388254.314,21611312.530,21611313.522,21611311.737,-17575405.782,-13695120.348,20921725.331,20921724.488,20921725.024,-18543650.100,-14449594.494,20601032.813,20601029.698,20601032.277,,,,,,-16200301.127,-12623608.910,20632423.501,20632421.299,20632423.163,-14095985.605,-10983884.150,21611289.032,21611286.730,21611288.372,-18170956.505,-14159186.120,20921706.230,20921702.849,20921705.644
13260,-17089482.602,-13316477.286,20610508.905,20610509.259,20610508.737,,,,,,-15798147.411,-12310242.098,20635700.317,20635700.945,20635699.574,-13369519.454,-10417806.746,21604095.822,21604096.451,21604095.481,-17653330.489,-13755840.893,20906896.232,20906895.863,20906895.879,-18493978.386,-14410889.264,20610484.848,20610482.394,20610484.364,,,,,,-16183208.735,-12610290.164,20635675.863,20635673.554,20635675.572,-14133908.613,-11013434.553,21604072.231,21604070.085,21604071.980,-18248878.847,-14219904.824,20906877.853,20906874.646,20906877.480
13290,-17039581.092,-13277593.002,20620004.422,20620005.167,20620004.302,,,,,,-15780818.442,-12296739.010,20638997.958,20638998.403,20638997.409,-13406885.205,-10446922.919,21596985.138,21596986.181,21596984.695,-17730784.430,-13816194.617,20892157.856,20892156.718,20892157.028,-18444069.987,-14371999.618,20619981.374,20619979.282,20619981.315,,,,,,-16165872.947,-12596781.761,20638975.170,20638972.378,20638974.606,-14171267.377,-11042545.280,21596963.010,21596960.742,21596962.486,-18326326.044,-14280253.290,20892140.162,20892136.992,20892139.792
13320,-16989441.799,-13238523.422,20629545.677,20629546.296,20629545.758,,,,,,-15763245.239,-12283045.617,20642341.977,20642342.520,20642341.389,-13443682.747,-10475596.333,21589982.324,21589983.808,21589981.791,-17807758.610,-13876174.497,20877509.518,20877509.007,20877509.491,-18393917.634,-14332919.864,20629525.064,20629522.877,20629524.780,,,,,,-16148286.751,-12583078.241,20642321.246,20642319.150,20642320.952,-14208051.754,-11071208.438,21589963.433,21589961.158,21589962.606,-18403287.299,-14340223.097,20877494.826,20877491.545,20877494.665
13350,-16939053.321,-13199259.670,20639135.705,20639134.923,20639134.763,,,,,,-15745416.115,-12269152.801,20645734.798,20645735.459,20645734.358,-13479898.146,-10503816.118,21583092.189,21583092.334,21583090.644,-17884237.851,-13935768.709,20862956.432,20862955.428,20862955.846,-18343530.659,-14293657.278,20639113.970,20639111.347,20639113.596,,,,,,-16130459.194,-12569186.644,20645713.573,20645711.550,20645713.287,-14244268.537,-11099429.309,21583071.093,21583069.350,21583070.757,-18479768.173,-14399818.587,20862941.538,20862937.979,20862940.958
13380,-16888424.404,-13159808.559,20648769.900,20648769.527,20648768.702,,,,,,-15727339.786,-12255067.350,20649174.692,20649174.889,20649174.344,-13515537.345,-10531586.924,21576309.236,21576309.993,21576308.660,-17960227.395,-13994981.348,20848496.332,20848495.528,20848495.596,-18292903.472,-14254207.521,20648748.372,20648745.233,20648747.527,,,,,,-16112384.667,-12555102.597,20649153.648,20649151.104,20649152.884,-14279909.364,-11127201.387,21576288.354,21576286.840,21576288.029,-18555759.597,-14459032.677,20848481.180,20848477.348,20848480.619
13410,-16837559.534,-13120173.597,20658448.527,20658448.487,20658448.213,,,,,,-15709021.015,-12240792.989,20652660.349,20652661.034,20652660.097,-13550602.458,-10558910.385,21569636.168,21569637.519,21569635.887,-18035728.706,-14053813.534,20834129.708,20834128.050,20834128.567,-18242034.628,-14214569.463,20658428.542,20658425.528,20658427.808,,,,,,-16094061.989,-12540825.190,20652640.551,20652638.013,20652639.714,-14314970.393,-11154521.672,21569617.301,21569614.613,21569616.783,-18631257.077,-14517861.878,20834114.469,20834110.545,20834113.783
